UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
Q9HC73	P16871	CRLF2	IL7RA
Q9HC73	O60674	CRLF2	JAK2
Q9HC73	Q969D9	CRLF2	TSLP
P16871	Q9HC73	IL7RA	CRLF2
P16871	P23458	IL7RA	JAK1
P16871	P42229	IL7RA	STA5A
P16871	P51692	IL7RA	STA5B
P16871	Q969D9	IL7RA	TSLP
P23458	P16871	JAK1	IL7RA
O60674	Q9HC73	JAK2	CRLF2
P42229	P16871	STA5A	IL7RA
P51692	P16871	STA5B	IL7RA
Q969D9	Q9HC73	TSLP	CRLF2
Q969D9	P16871	TSLP	IL7RA
